customer_id,snapshot_year,exposure_at_default,recovered_amount,annual_income,credit_score_internal,rating_grade,default_flag,batch_run_date,recovery_rate,lgd,log_ead,log_income,score_bin,segment_type,loan_size_bucket,loan_purpose,collateral_type,loan_term,payment_history,default_history,recovery_type
382,2024,35012.49,13268.51,81794.17,509,2,0,2024-01-10,0.04,0.17,10.658454,11.343571,3,Corporate,1,business,none,60,4,4,partial
386,2023,62098.42,27716.87,79142.71,719,5,1,2024-02-21,0.75,0.21,11.094437,12.009105,4,Retail,2,investment,property,12,4,1,partial
389,2023,44798.58,9975.27,128406.13,453,4,0,2024-02-03,0.43,0.53,10.837697,11.323982,1,Corporate,1,consumption,vehicle,24,4,3,partial
393,2024,83354.45,14697.46,78018.47,821,7,0,2024-04-24,1.0,0.18,11.198338,11.960594,2,Retail,0,investment,none,36,3,0,full
395,2023,67290.66,11854.24,159840.87,714,1,1,2024-06-15,0.1,0.63,10.788205,10.168633,4,Retail,1,consumption,none,12,4,2,partial
401,2024,7923.23,47425.15,32742.46,652,3,0,2024-05-15,0.86,0.29,10.290504,11.688647,4,Corporate,0,investment,none,12,2,3,partial
417,2024,64376.65,47233.29,138869.89,456,3,1,2024-05-04,0.48,0.79,10.518023,12.178269,3,Retail,0,consumption,property,60,0,4,partial
419,2024,27843.6,30497.08,165655.06,560,1,1,2024-06-05,0.83,0.81,11.36268,12.189054,0,Corporate,0,consumption,none,48,0,0,partial
423,2023,59688.39,46226.12,141109.7,376,7,0,2024-05-29,0.82,0.46,10.765036,11.166434,0,Corporate,0,investment,property,48,0,4,partial
428,2023,68333.06,39290.63,109501.26,787,7,0,2024-02-12,0.92,0.18,10.004802,11.507439,0,Retail,3,business,property,24,3,2,partial
435,2024,23852.09,29497.39,191055.26,430,1,0,2024-06-25,0.3,0.65,11.446005,10.352556,3,Corporate,3,business,none,24,3,4,partial
439,2024,46229.01,321.76,73988.93,754,7,1,2024-01-29,0.95,0.99,11.288086,12.085048,0,Retail,1,consumption,vehicle,24,4,3,partial
457,2023,19842.16,38625.81,23450.22,462,2,0,2024-04-15,0.15,0.62,8.781394,11.714592,4,Corporate,1,renovation,property,60,2,3,partial
474,2024,6181.55,35124.42,97758.09,314,7,0,2024-04-29,0.08,0.04,11.511888,11.399971,1,Retail,3,renovation,none,12,4,0,partial
477,2024,38469.17,30762.68,25942.15,531,4,1,2024-03-21,0.43,0.02,11.153371,10.604099,1,Retail,1,investment,property,24,0,2,partial
488,2024,36931.48,38021.22,191708.62,494,7,0,2024-01-31,0.83,0.32,9.733138,12.156983,1,Retail,1,investment,none,60,2,2,partial
496,2023,99552.57,25646.11,57785.25,841,3,1,2024-06-29,0.47,0.2,10.105636,11.65651,0,Corporate,3,investment,none,36,0,1,partial
522,2023,45188.88,35204.16,162006.86,658,5,1,2024-06-10,0.83,0.81,11.149846,11.169421,1,Retail,3,renovation,property,12,2,1,partial
548,2023,34023.39,46758.6,159422.97,630,2,0,2024-05-07,0.73,0.84,11.266991,11.327074,0,Retail,1,business,none,36,1,3,partial
550,2024,58467.03,18790.25,59191.2,726,2,1,2024-02-07,0.21,0.26,10.113163,11.13789,4,Retail,3,investment,property,48,3,4,partial
554,2024,9787.97,35406.09,131820.78,796,7,1,2024-04-10,0.95,0.33,10.182668,11.762335,4,Retail,2,investment,none,48,3,4,partial
556,2024,96204.91,23784.39,28654.21,785,5,0,2024-05-11,0.06,0.24,10.354753,12.140971,3,Retail,0,business,vehicle,12,0,0,partial
567,2023,63861.04,33719.98,107043.43,748,5,0,2024-05-09,0.9,0.91,11.005508,12.067993,3,Retail,0,consumption,vehicle,24,0,2,partial
572,2024,75728.94,38144.67,22636.48,712,6,0,2024-01-12,0.3,0.5,9.798727,11.541217,2,Retail,2,investment,property,12,1,3,partial
576,2024,17877.32,2272.63,185805.9,629,5,0,2024-02-04,0.5,0.66,9.334421,12.036297,4,Retail,2,renovation,property,24,4,4,partial
577,2024,41538.31,32330.02,195695.48,446,7,1,2024-04-19,0.42,0.42,11.130325,11.473769,0,Retail,1,renovation,property,48,2,1,partial
584,2024,42846.22,11337.06,60010.9,558,7,0,2024-03-12,0.17,0.63,11.266151,11.088527,2,Corporate,1,investment,property,12,1,3,partial
585,2023,82358.84,33501.63,57459.09,591,1,0,2024-05-28,0.36,0.39,10.831569,12.191039,4,Retail,0,renovation,vehicle,12,1,0,partial
591,2023,1122.43,23416.51,155669.63,442,3,0,2024-04-19,0.19,0.34,10.519225,11.221246,0,Retail,1,business,property,24,0,3,partial
593,2024,30784.46,38677.64,65608.29,664,6,0,2024-03-01,0.2,0.63,10.686778,11.267937,4,Retail,0,consumption,none,48,0,4,partial
595,2023,98142.4,6170.04,181113.78,389,7,1,2024-06-11,0.19,0.59,10.582875,12.196758,4,Corporate,1,consumption,none,48,4,0,partial
612,2023,48013.77,31316.12,123307.24,463,1,1,2024-02-17,0.49,0.29,11.472515,10.694395,0,Retail,1,investment,property,24,4,1,partial
616,2024,38870.1,13923.54,83139.97,780,6,0,2024-05-22,0.8,0.15,11.252105,11.963346,4,Retail,0,investment,none,24,0,1,partial
618,2024,12863.07,42649.1,169884.87,383,3,0,2024-03-11,0.57,0.37,9.980524,12.146574,4,Corporate,2,consumption,property,24,3,4,partial
623,2023,97442.3,46419.18,108813.21,376,6,0,2024-05-22,0.89,0.42,10.572233,11.627362,4,Corporate,2,consumption,none,48,4,0,partial
624,2024,2982.61,49819.91,184093.92,816,1,0,2024-05-13,0.64,0.63,10.912507,9.925979,3,Corporate,1,investment,none,48,1,1,partial
627,2023,73980.84,39800.37,187042.56,784,4,0,2024-03-08,0.69,0.91,11.029822,11.379527,1,Retail,2,renovation,property,12,0,0,partial
631,2024,77091.38,37686.7,49775.63,403,7,0,2024-01-22,0.67,0.04,10.765348,10.598718,4,Retail,1,investment,property,48,2,3,partial
635,2023,25122.01,10775.04,20418.21,751,3,1,2024-02-01,0.45,0.24,11.304714,11.460735,0,Retail,3,business,vehicle,36,2,2,partial
645,2024,67484.29,16800.35,197107.57,786,2,0,2024-05-02,0.69,0.19,11.251483,11.996621,4,Retail,3,investment,property,36,3,2,partial
655,2023,10199.99,23284.13,183104.76,638,3,1,2024-01-22,0.07,0.5,10.839809,11.502563,3,Corporate,3,investment,vehicle,24,0,2,partial
664,2023,26447.68,38669.05,29980.14,777,3,0,2024-06-03,0.86,0.43,11.357318,11.490143,3,Corporate,2,investment,property,24,1,1,partial
669,2023,79002.3,45748.29,169946.17,522,3,0,2024-04-19,0.78,0.73,11.230017,11.697105,4,Retail,2,investment,none,24,3,4,partial
670,2024,86603.93,9456.96,102404.89,308,4,1,2024-01-15,0.25,0.24,11.265497,11.733709,2,Corporate,0,investment,vehicle,12,1,2,partial
673,2023,61240.15,46118.37,66613.09,352,7,0,2024-05-03,0.77,0.59,11.468813,12.067582,1,Retail,2,investment,none,36,2,4,partial
680,2023,51177.0,34781.23,178174.37,376,1,1,2024-02-13,0.01,0.88,10.217613,11.231954,0,Retail,1,renovation,property,36,1,2,partial
681,2024,16771.1,30538.54,55400.1,802,7,0,2024-04-24,0.22,0.91,10.221875,12.031135,0,Retail,0,investment,property,48,2,3,partial
691,2024,7247.79,9992.06,190514.0,615,2,0,2024-01-09,0.07,0.96,11.396473,11.710703,0,Retail,2,consumption,property,36,4,2,partial
694,2023,12647.25,2776.25,57011.87,464,1,1,2024-02-03,0.78,0.77,11.257406,11.213121,0,Corporate,0,investment,property,48,2,4,partial
698,2023,23508.37,28423.24,130462.97,578,6,0,2024-03-13,0.76,0.91,11.437437,11.199908,3,Corporate,2,renovation,vehicle,12,2,1,partial
700,2024,34825.78,32575.78,60155.54,326,6,1,2024-05-22,0.81,0.23,8.888879,11.350474,1,Retail,1,business,vehicle,24,3,3,partial
701,2024,38710.04,10539.07,118220.36,369,6,1,2024-02-14,0.0,0.2,11.053252,11.791207,4,Retail,3,consumption,property,24,3,4,default
705,2024,35285.86,27822.81,143115.52,517,1,0,2024-03-12,0.5,0.01,9.636863,11.027558,4,Corporate,3,investment,none,48,0,0,partial
717,2024,24666.48,42824.67,54241.03,664,5,0,2024-02-27,0.7,0.71,10.837359,12.131678,2,Corporate,1,investment,vehicle,60,0,2,partial
719,2024,51462.7,41753.3,113759.44,605,4,0,2024-04-24,0.16,0.94,9.706252,11.723877,4,Retail,0,consumption,none,48,2,3,partial
742,2023,82703.32,46367.76,104430.75,423,5,0,2024-01-19,0.65,0.19,9.523747,12.13137,1,Corporate,3,investment,property,12,4,1,partial
744,2024,28690.65,18294.29,32786.74,318,7,1,2024-01-16,0.08,0.64,7.698785,10.252516,4,Corporate,2,renovation,vehicle,36,0,0,partial
747,2023,94296.31,15902.48,167295.41,556,6,0,2024-03-15,0.18,0.75,11.057135,11.310455,3,Corporate,2,investment,vehicle,48,2,2,partial
755,2023,87460.33,37471.3,80422.83,595,4,0,2024-04-15,0.48,0.93,10.506279,10.090232,4,Retail,0,business,vehicle,12,3,3,partial
767,2023,17014.66,21555.62,123424.8,321,1,1,2024-05-15,0.65,0.65,9.342652,11.141953,0,Corporate,0,renovation,none,24,0,4,partial
768,2024,78841.32,4377.43,112661.16,749,6,0,2024-06-09,0.15,0.97,10.403109,12.073467,0,Corporate,1,investment,property,60,0,2,partial
773,2023,57884.15,14140.06,112386.89,849,1,1,2024-03-14,0.19,0.34,9.782814,10.188319,0,Corporate,3,business,property,60,2,3,partial
783,2023,57090.96,20929.11,39300.03,347,4,0,2024-01-18,0.2,0.35,11.453481,11.497888,0,Corporate,0,consumption,vehicle,48,2,2,partial
785,2024,39713.23,14625.82,96226.76,482,1,1,2024-06-11,0.24,0.54,10.394564,10.625297,3,Corporate,3,renovation,vehicle,36,1,3,partial
789,2023,50614.15,16610.28,101426.02,734,1,0,2024-02-12,0.23,0.38,10.435949,11.461972,3,Retail,3,investment,property,48,1,4,partial
790,2023,40320.7,14688.8,152055.71,406,2,0,2024-02-19,0.4,0.0,11.34032,12.049385,3,Corporate,2,investment,none,60,4,2,partial
791,2024,54433.53,2074.96,171203.39,487,7,0,2024-01-03,0.65,0.73,11.084122,11.791722,4,Corporate,0,consumption,vehicle,60,0,3,partial
792,2023,63167.06,31854.74,118096.81,385,5,0,2024-02-28,0.44,0.75,11.174764,11.935688,0,Corporate,1,consumption,none,24,1,0,partial
796,2023,67756.08,29864.62,35620.93,755,5,1,2024-01-28,0.78,0.75,11.066094,11.324663,2,Corporate,0,renovation,none,36,2,1,partial
797,2023,53715.64,32669.17,62632.9,436,5,0,2024-02-15,0.72,0.35,11.458199,12.15474,2,Retail,3,renovation,property,36,0,3,partial
799,2024,72420.78,9615.49,49688.12,635,3,1,2024-03-04,0.13,0.52,9.975533,11.902723,0,Retail,2,renovation,property,60,1,3,partial
804,2024,14986.53,14782.73,42430.71,768,2,0,2024-03-10,0.05,0.36,11.502025,11.47132,1,Retail,0,investment,none,60,4,3,partial
808,2024,21986.27,30980.8,85861.87,702,6,0,2024-02-16,0.88,0.02,11.329792,11.480037,4,Corporate,0,investment,none,48,4,2,partial
810,2023,82054.77,29981.38,61290.83,839,6,0,2024-05-21,0.08,0.56,10.990521,12.130078,2,Corporate,0,renovation,property,48,4,1,partial
811,2023,32930.27,25316.52,59294.56,371,6,0,2024-05-14,0.15,0.12,11.106096,11.72605,3,Retail,1,investment,vehicle,24,4,2,partial
822,2024,3266.49,17520.66,29844.77,323,5,0,2024-06-07,0.02,0.08,11.085748,11.899203,1,Retail,1,consumption,none,60,2,3,partial
823,2023,16225.32,45646.55,23180.61,784,7,0,2024-04-15,0.63,0.76,8.822061,11.462341,3,Retail,1,business,vehicle,48,4,3,partial
826,2023,23137.83,16988.51,38498.28,355,5,1,2024-03-21,0.58,0.01,10.025025,11.006518,1,Retail,1,investment,none,24,3,1,partial
832,2024,95774.97,22780.96,50995.55,522,7,0,2024-02-20,0.99,0.96,11.474046,11.92,1,Retail,2,renovation,property,36,4,0,partial
839,2024,57731.1,33905.69,97577.07,478,2,0,2024-01-29,0.89,0.52,10.894943,11.770735,4,Retail,2,investment,vehicle,60,1,2,partial
840,2023,93340.34,27151.07,111893.65,733,7,0,2024-04-22,0.41,0.98,10.557322,11.61044,3,Corporate,1,consumption,property,12,0,0,partial
842,2023,57941.17,17344.3,45306.55,749,1,0,2024-05-22,0.37,0.06,11.244298,11.793015,3,Corporate,3,renovation,none,60,1,3,partial
844,2023,48456.09,21782.24,96461.0,791,5,1,2024-05-07,0.3,0.58,10.876695,10.959408,2,Retail,1,business,property,48,0,3,partial
863,2024,32059.04,39724.04,81514.79,488,6,0,2024-03-30,0.15,0.35,7.742452,12.000953,0,Corporate,1,renovation,vehicle,60,2,4,partial
867,2024,61030.72,13906.46,53016.26,719,1,0,2024-01-25,0.14,0.84,11.210313,12.158301,0,Corporate,3,renovation,property,12,0,4,partial
875,2024,14780.6,7112.76,21231.33,548,5,0,2024-02-10,0.13,0.36,11.204912,12.102929,2,Retail,0,renovation,vehicle,60,3,0,partial
877,2024,89927.9,15658.16,104063.22,463,4,0,2024-03-09,0.11,0.26,9.761389,11.26266,1,Retail,3,investment,property,48,4,4,partial
884,2023,83103.91,42476.71,143417.31,554,3,0,2024-01-04,0.24,0.86,11.469082,11.441237,2,Corporate,3,business,property,36,1,1,partial
886,2024,32435.61,4449.49,60729.92,775,5,0,2024-04-14,0.31,0.37,10.050523,12.016808,2,Corporate,2,consumption,vehicle,48,0,0,partial
893,2024,95326.96,49584.8,43725.23,716,4,0,2024-01-31,0.96,0.02,10.74329,11.752903,3,Corporate,0,investment,vehicle,24,1,4,partial
895,2024,82694.88,27050.14,179667.69,469,2,0,2024-05-10,0.58,0.39,9.422209,11.683728,2,Retail,3,business,vehicle,48,4,4,partial
897,2024,66964.38,49242.29,69504.46,616,4,1,2024-04-26,0.99,0.65,11.014126,12.137775,1,Corporate,1,business,none,24,2,1,partial
898,2024,13054.43,46949.82,60250.27,473,2,0,2024-03-30,0.37,0.25,10.549822,11.665522,0,Retail,3,investment,property,60,4,1,partial
902,2023,48345.17,22640.69,174277.45,769,5,1,2024-06-26,0.46,0.43,10.490306,11.632396,4,Retail,2,renovation,vehicle,24,2,0,partial
904,2023,51104.65,9924.55,167079.28,644,2,0,2024-05-24,0.32,0.06,11.325049,10.224278,2,Corporate,3,business,none,60,1,2,partial
909,2024,24022.58,8244.24,100702.36,744,4,1,2024-03-06,0.18,0.59,7.574358,10.388874,2,Retail,1,consumption,none,24,2,1,partial
911,2023,8916.57,11999.47,108063.0,317,7,0,2024-03-28,0.14,0.76,11.289754,9.968182,3,Retail,0,investment,vehicle,48,2,4,partial
918,2024,77895.64,35506.63,59194.77,369,3,0,2024-01-24,0.95,0.41,10.960833,12.124781,3,Retail,2,business,vehicle,12,2,0,partial
926,2024,13081.47,13647.5,34094.3,637,1,0,2024-04-08,0.99,0.42,11.499078,11.44583,2,Corporate,0,consumption,vehicle,60,2,2,partial
934,2023,59834.78,17071.26,123217.73,826,1,0,2024-06-08,0.04,0.09,10.991306,11.55543,2,Corporate,2,consumption,none,24,2,0,partial
945,2023,93708.47,22438.94,37702.09,755,3,0,2024-04-14,0.15,0.2,8.777021,12.056241,1,Corporate,1,consumption,none,12,0,4,partial
946,2024,87734.41,45661.63,100869.42,568,6,0,2024-01-19,0.42,0.15,8.701993,11.772712,0,Retail,2,consumption,property,24,2,2,partial
952,2024,28497.51,9469.67,189289.5,487,1,0,2024-03-06,0.19,0.48,11.390002,11.773066,0,Corporate,0,investment,none,24,2,2,partial
953,2024,85293.42,251.33,191510.19,828,5,0,2024-02-29,0.36,0.53,11.341914,11.203369,4,Retail,0,consumption,vehicle,24,4,1,partial
954,2023,1032.92,3004.82,63079.81,733,6,0,2024-04-24,0.13,0.95,10.470054,12.044168,0,Corporate,3,investment,property,48,4,3,partial
955,2024,2751.09,45238.32,132340.42,587,5,1,2024-01-15,0.46,0.07,11.037889,10.816782,4,Retail,0,consumption,property,24,4,4,partial
962,2024,60652.76,32375.82,105333.73,798,4,0,2024-03-25,0.27,0.6,10.809133,10.294445,3,Corporate,3,consumption,property,12,2,3,partial
967,2024,37115.02,13652.03,177623.32,740,4,0,2024-06-11,0.35,0.53,11.479888,10.905765,4,Corporate,0,investment,property,24,4,4,partial
975,2023,39259.62,8859.63,68857.56,602,6,0,2024-06-03,0.09,0.52,11.462128,11.130107,4,Retail,3,renovation,vehicle,36,0,0,partial
976,2024,56879.67,14713.34,20666.43,386,6,0,2024-03-28,0.43,0.87,11.496807,11.167854,0,Retail,1,business,property,60,1,3,partial
988,2024,19986.46,5739.85,49261.02,737,6,0,2024-01-07,0.98,0.21,11.371125,11.854339,2,Corporate,3,business,vehicle,48,4,2,partial
992,2023,21963.78,47076.65,82914.1,840,6,1,2024-01-06,0.33,0.04,11.419127,10.988836,3,Corporate,0,investment,none,36,4,1,partial
2,2024,48975.56,39210.31,76829.8,321,2,0,2024-05-04,0.88,0.67,10.021786,11.862169,1,Retail,1,consumption,vehicle,36,0,4,partial
5,2024,75671.1,23119.56,162445.33,816,7,0,2024-02-02,0.84,0.35,11.329852,10.502456,4,Corporate,2,investment,property,12,3,1,partial
8,2023,62330.28,43248.13,142500.92,802,6,0,2024-02-27,0.95,0.02,11.172937,10.747153,4,Retail,0,consumption,none,12,3,4,partial
9,2024,30438.15,12472.91,73920.14,766,7,0,2024-06-25,0.79,0.25,11.475399,11.622577,4,Retail,3,investment,none,48,0,2,partial
11,2023,43603.38,35856.03,102393.89,400,6,1,2024-05-24,0.66,0.31,10.960512,12.133191,2,Retail,2,business,none,48,4,2,partial
18,2023,17895.81,42806.62,37200.64,440,4,1,2024-04-19,0.86,0.62,9.151922,12.070958,1,Retail,3,investment,property,60,1,2,partial
23,2024,8388.35,17838.44,181666.36,437,5,0,2024-02-11,0.08,0.17,11.004488,12.177553,0,Retail,2,business,vehicle,24,4,2,partial
48,2024,78486.91,37873.22,188376.47,527,7,0,2024-04-03,0.46,0.41,11.141463,11.828373,3,Retail,1,business,vehicle,48,0,2,partial
52,2024,27273.35,14753.62,196364.64,580,4,0,2024-06-16,0.99,0.48,10.035076,11.861098,2,Retail,0,business,property,48,0,1,partial
67,2024,18598.87,14942.86,176339.51,730,1,0,2024-06-22,0.77,0.46,10.59709,11.794377,1,Retail,1,investment,property,24,2,0,partial
82,2023,69470.19,5352.86,51312.96,339,2,0,2024-05-08,0.96,0.97,11.006305,11.791378,3,Retail,0,renovation,none,60,0,3,partial
88,2024,62187.12,22002.9,28315.37,818,2,1,2024-03-19,0.78,0.05,10.546327,10.746835,0,Retail,2,investment,vehicle,12,2,1,partial
95,2023,63685.77,36485.6,124327.41,510,5,0,2024-04-04,0.87,0.95,10.548516,11.677372,3,Retail,1,investment,property,60,0,3,partial
96,2024,23660.57,47011.04,184268.9,601,6,0,2024-04-20,0.71,0.58,9.559346,11.401918,4,Retail,0,renovation,property,24,2,0,partial
104,2024,24031.91,30189.85,51923.25,385,4,0,2024-04-06,0.76,0.8,11.452484,11.509497,4,Retail,2,renovation,vehicle,12,2,4,partial
113,2024,22859.46,43156.78,21267.72,696,1,1,2024-06-28,0.52,0.43,11.229235,11.646136,2,Retail,1,business,none,12,4,0,partial
117,2023,18201.51,41124.73,164989.29,552,4,0,2024-06-11,0.92,0.45,7.024738,10.671564,3,Retail,1,consumption,none,12,2,0,partial
124,2024,65916.64,8667.15,33823.22,832,6,1,2024-04-28,0.83,0.88,11.248917,11.346975,4,Retail,1,consumption,none,60,3,4,partial
126,2024,84953.57,24290.87,94467.09,680,6,0,2024-03-09,0.84,0.9,11.215068,10.355261,2,Corporate,1,business,vehicle,24,0,3,partial
128,2024,72707.43,5846.18,142199.72,743,3,0,2024-05-12,0.67,0.24,7.582924,12.18761,2,Corporate,3,investment,property,60,1,2,partial
135,2024,79417.27,34107.66,62623.57,332,4,1,2024-05-24,0.3,0.2,10.534542,10.62949,2,Retail,2,consumption,property,60,0,4,partial
136,2023,41075.04,47494.98,35113.26,559,5,1,2024-06-29,0.04,0.5,11.01976,11.10549,0,Corporate,3,investment,property,36,4,4,partial
147,2024,65753.5,6854.47,158603.82,533,4,0,2024-02-21,0.94,0.9,10.732548,12.103119,4,Corporate,2,renovation,property,48,4,0,partial
149,2023,36069.39,36694.16,133431.52,814,2,0,2024-05-21,0.59,0.32,11.264741,11.579544,4,Corporate,2,renovation,vehicle,60,2,4,partial
152,2023,53024.96,31611.91,197928.29,607,1,1,2024-05-01,0.3,0.65,10.671774,10.701348,1,Retail,2,business,none,36,4,1,partial
154,2023,48681.85,29180.25,81975.45,369,7,0,2024-01-29,0.15,0.71,9.694828,11.398216,0,Retail,0,investment,none,24,4,2,partial
155,2023,18511.83,19506.01,31117.23,753,5,0,2024-05-15,0.83,0.78,11.48931,10.617839,4,Retail,2,business,none,36,0,0,partial
169,2023,39320.8,17756.58,152183.01,738,3,1,2024-04-13,0.84,0.56,10.125148,10.933819,4,Corporate,1,consumption,none,60,3,3,partial
176,2023,96418.41,2262.46,113912.02,663,1,0,2024-01-01,0.81,0.4,11.185151,10.287606,1,Corporate,3,consumption,property,24,3,3,partial
177,2024,25609.45,10895.44,58376.71,780,1,0,2024-01-29,0.65,0.97,9.627304,11.501682,3,Retail,1,consumption,property,36,2,3,partial
180,2023,14246.57,758.84,160711.22,443,7,0,2024-06-12,0.37,0.61,10.421485,12.014885,3,Corporate,1,investment,vehicle,60,4,3,partial
187,2023,42439.48,29070.86,56675.99,323,2,0,2024-06-27,0.3,0.73,10.709109,11.739865,0,Corporate,3,business,none,24,4,3,partial
188,2023,79243.44,5292.66,66919.1,724,2,0,2024-06-13,0.01,0.34,9.905085,11.768677,2,Retail,1,business,property,24,3,0,partial
192,2024,58632.67,43650.97,36655.14,474,2,0,2024-03-09,0.83,0.67,10.7265,10.935,1,Corporate,0,consumption,property,48,2,1,partial
193,2024,68416.51,26157.15,91897.81,624,5,0,2024-02-22,0.09,0.26,9.714753,11.313277,1,Corporate,1,business,property,60,4,1,partial
211,2023,19779.79,34984.5,95407.26,647,4,0,2024-05-03,0.63,0.25,10.939207,12.05609,4,Retail,1,renovation,none,48,2,3,partial
213,2024,62275.87,20542.85,112621.12,317,1,0,2024-06-28,0.5,0.71,11.108089,10.486125,4,Corporate,3,renovation,property,24,0,1,partial
214,2023,33026.54,28028.99,147613.57,343,4,0,2024-03-28,0.53,0.52,8.879332,12.06927,1,Retail,1,renovation,none,24,4,2,partial
217,2023,83596.03,47132.96,183098.17,454,4,1,2024-03-23,0.93,0.68,11.376454,11.581193,2,Retail,3,renovation,none,36,4,1,partial
221,2024,63300.58,4136.7,44792.14,676,2,0,2024-01-12,0.03,0.27,9.869411,12.04759,3,Retail,2,business,vehicle,48,4,4,partial
222,2023,20686.77,12696.89,29782.66,701,4,1,2024-02-21,0.77,0.6,10.056718,11.254701,0,Retail,2,renovation,vehicle,12,3,3,partial
230,2024,7397.05,38999.42,23335.62,524,1,0,2024-05-08,0.05,0.44,11.104576,11.302115,3,Retail,0,renovation,none,60,3,4,partial
231,2024,5220.69,4936.86,45851.85,516,1,1,2024-05-14,0.04,0.6,10.766533,11.953049,0,Retail,3,renovation,none,48,4,4,partial
249,2023,37769.45,3783.06,138430.91,330,6,0,2024-05-24,0.43,0.29,10.828563,11.991023,2,Retail,3,renovation,none,24,4,3,partial
252,2023,27319.26,18077.07,150945.87,358,3,0,2024-05-06,0.06,0.72,9.5243,11.024139,1,Corporate,3,renovation,property,36,0,0,partial
262,2024,64962.92,4608.4,161571.03,652,5,1,2024-06-19,0.79,0.81,11.299347,12.181359,2,Retail,0,investment,property,60,0,1,partial
277,2023,50434.05,29253.92,63867.48,744,4,1,2024-03-11,0.53,0.26,11.03633,10.469063,1,Corporate,0,investment,property,60,2,2,partial
278,2023,27335.91,11313.76,75061.07,534,5,0,2024-01-17,0.03,0.3,9.575249,10.383798,4,Corporate,1,renovation,vehicle,36,2,0,partial
287,2023,15774.54,44784.9,106964.24,406,5,1,2024-01-03,0.04,0.66,10.54605,11.753451,0,Retail,3,renovation,none,24,3,2,partial
288,2024,13592.78,39175.0,31372.96,490,5,0,2024-01-29,0.61,0.7,11.305059,11.919019,4,Corporate,0,business,property,12,1,3,partial
301,2024,86601.38,34985.26,130005.47,829,7,1,2024-01-22,0.81,0.7,10.9555,12.170241,1,Retail,2,renovation,property,36,0,1,partial
